"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"South Asia","SAS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","39612.7391183377","42871.6253046877","46342.1850454277","48594.0742006922","50946.7712449923","55021.160725153","57286.7614222971","59981.4354177066","62000.2732228737","63041.2831448167","92078.7770968841","105927.298286074","123872.961485725","145904.825640825","160636.872610244","138624.615450069","155043.971096534","157779.49129542","142150.904114015","151347.727463803","152204.299965296","147801.724464894","111692.688092673","89414.9677933462","81338.9631709419","70071.4842890884","78385.9410595988","70036.8876828468","75859.0879325853","72333.5882417423","79931.5803676693","88342.4773313472","88531.6829993027","84559.2299784254","82619.4466669657","80509.5300366772","80413.1109906709","79147.3147488384","79312.3289785655","74376.4059009046","76599.85733771","73827.2318089948","70041.3708540466","76140.3675640896","80424.9193468225","82346.8446379495","81357.6242560435","79667.787219336","81446.7051541014","76838.9130143007","78164.2675664014","84630.9884814556","87267.6563272643","87601.1286334394","89119.6081724822","91362.6479732059","91227.9851401727","89967.5757013355","90658.4374158382","89583.4545116662","85967.6890423444","90448.0123668179","95994.8512750482","93882.3772956009",
"Sudan","SDN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","347.567291259766","338.830444335938","352.860168457031","333.850769042969","321.020202636719","333.150939941406","312.882995605469","309.309478759766","307.255706787109","303.502563476563","313.154327392578","311.305755615234","286.833099365234","279.811859130859","301.144866943359","335.607025146484","377.105926513672","385.612426757813","348.957824707031","318.823547363281","311.276733398438","321.595458984375","328.222351074219","324.761810302734","301.585571289063","277.33056640625","286.630279541016","321.954895019531","319.055725097656","345.410675048828","321.255615234375","339.096832275391","355.77734375","365.949462890625","360.803680419922","372.461273193359","385.02099609375","444.208038330078","453.020904541016","455.87158203125","470.907043457031","487.551849365234","503.035675048828","520.614013671875","532.730529785156","546.84228515625","564.954772949219","578.5576171875","582.003173828125","548.610534667969","553.033508300781","588.233947753906","549.043334960938","546.854431152344","556.683959960938","549.959228515625","551.602416992188","537.725830078125","506.872131347656","481.689453125","451.582763671875","431.335510253906","416.112518310547","356.590728759766",
"Senegal","SEN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","687215.117483717","688046.99282643","667977.027328236","661532.828159347","668073.729731411","657894.504669209","657446.930932918","630604.310996683","650774.735353268","590455.647358236","622389.068040618","603434.053784542","623271.339208866","571382.497733149","578488.468143945","605259.686540323","642294.329010971","610095.675449207","572499.436320049","598135.05440047","606786.712300019","622061.394466774","654405.546492306","601093.143638383","608011.167158982","611807.835349092","613058.776629312","632655.099215799","609512.021587835","615712.544387798","593749.965585196","592384.469085431","583629.992486062","575543.55618601","560203.398373553","576076.736184275","573707.931057917","577588.160179169","597788.949607225","620801.775311113","629932.407893542","641633.310263697","626753.853628591","645732.354800957","659029.893890757","670186.208026804","668189.947402145","669226.99275649","675944.082197409","676202.121585771","680434.57322559","670996.55897694","679083.300590326","676859.066507419","699701.037371545","724246.928901217","749645.466145621","783585.59439359","809951.851757208","824768.001868159","813698.411741944","844313.490652485","854322.263525276","863652.436224337",
"Singapore","SGP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","4965.80417881438","5193.25657894737","5432.97908810422","5829.24791086351","5505.43006081668","5794.2127298744","6227.30562448304","6853.20590614887","7647.21669980119","8575.12851897185","9619.92415547405","10617.5872024232","11810.583534659","12821.0214318285","13380.7964839896","13712.8082736675","14535.4292940304","15317.7224444158","16310.5030591434","17644.7241451647","19184.1570541168","20261.2092773513","20768.4512100288","22254.1747464903","23757.4852107498","23577.3076842947","23916.4943825815","26103.4622812762","28315.8615203639","30290.0029717824","31995.8899056555","33178.2603522778","34334.0974612916","37312.6850966856","40172.7615406394","41767.0448000372","43099.8249926989","45142.7251255124","42678.8412036729","44760.2421285854","47967.7557985117","46191.190359042","47567.3319843389","50469.5459783719","54795.8990693754","57465.6063793526","60711.461103544","63487.7878847117","61319.3671276333","59573.744584791","67025.5392642353","69722.2325109073","71050.0660996074","73276.7603565146","75178.0894246218","76502.9714533075","78226.8346363114","81684.7529860111","84161.4591794244","84323.0440448779","81313.1363762435","92991.3014713675","93417.8365810884","89944.4340048614",
"Solomon Islands","SLB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","16265.4908230726","15434.2771918077","14665.7729027302","14724.743279772","14256.0764637689","13348.8935620517","12886.3954327516","13531.9578376389","13283.721935537","13435.0561898034","13323.5427077751","13709.3133144883","15002.7640470347","15154.731336455","15913.9945954102","17020.6056147702","16807.2334220049","16193.0225412417","15956.2817136067","15458.9579919328","12920.5994260171","11611.254442035","11026.622149259","11479.6537847776","12084.7419905253","12686.1712049676","12918.1444176479","13091.4610825197","13599.7798453879","13675.7269818295","14654.6778831741","15364.5969721213","15354.1178273329","15753.1788483168","15539.9874450722","15406.2612215585","15862.2325673219","15955.4964467384","16005.3333414233","15905.3501295569","15007.4292055307","15029.9992512549","15042.1180963532","15148.0773178611",
"Sierra Leone","SLE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","993.811301712485","994.607984329585","1021.51219996971","1020.10910747675","1068.0879782193","1123.02799896374","1120.27030699862","1099.01076424974","1099.40392011598","1170.13164118643","1246.45875261903","1265.14753010378","1252.54627876149","1256.56891106102","1276.03924995202","1273.10970018215","1244.20542238683","1221.503973435","1226.54776410658","1256.68527861503","1291.16447023913","1301.45756548598","1335.67596788885","1279.66511861859","1302.79863698712","1206.24294284217","1191.44208118992","1243.6354436046","1124.71792986256","1104.88601944777","1098.01638462821","1110.29284159657","915.206857223625","929.056153739249","906.896876976412","832.572998756518","842.649739957722","782.745194809204","788.670048708139","768.712008214259","800.371831389026","707.448648328137","845.809031824787","889.542651367329","915.948428152383","930.596371777552","949.334518003626","1002.72715195727","1030.90318936899","1035.26734380836","1073.64987451641","1107.93382417993","1243.23043955981","1467.19409538657","1496.31254019221","1161.38819345453","1205.57364356912","1220.90793109534","1233.78568963506","1268.6618876407","1215.4218438979","1237.26151013919","1252.51141159866","1268.1655475793",
"El Salvador","SLV","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","2619.30046648756","2732.17260028973","2804.9978725104","2821.24045206115","2847.05196776626","2860.42156066857","2899.54305193352","3003.93258460987","3075.05901215713","3163.19923073235","3181.64493784389","3269.99328443995","3418.03198793243","3525.57077474818","3312.26087802933","2740.74560345195","2561.12484620831","2373.09300368008","2363.48748741918","2348.70046729353","2317.31866074114","2277.90845234196","2290.61414587938","2287.03940090205","2265.11030056965","2331.95129135809","2326.10092893883","2448.57629562016","2554.79190415464","2645.51193931957","2744.16577725703","2743.07675853956","2807.12239916284","2860.792277696","2903.51615806742","2919.19989017337","2930.31423182164","2964.92840537157","3003.55957151075","3025.85220659564","3105.85763033229","3242.37426662575","3296.98347041121","3354.71067627605","3271.51952952363","3329.50659090218","3442.02268764576","3527.65762164378","3590.47306649819","3638.51765819162","3712.96232458459","3795.39325591032","3870.7018769506","3957.96154830314","4051.93408125866","3724.68897844195","4153.95400533435","4255.26815575804","4384.91177375823",
"San Marino","SMR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39771.8393498984","42081.7786667692","45182.5480987729","45446.0724005518","47082.4949698189","46158.2466301977","46886.4725009615","48190.2863231705","48664.768876237","49768.0162889282","52581.3249045173","51758.9576547231","45880.4211339708","42615.7934700076","38005.8470533928","34649.2816612339","34219.6184467478","33873.4313696128","34462.8218022044","34995.5593840516","34857.2269790933","35274.3833587071","35979.8662970332","33756.8497662246","36897.989251741","","",
"Somalia","SOM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","13145429.5212321","12393150.0508329","12931417.2472578","12954603.4937084","11851929.0361424","10860909.4569406","11544998.1348783","11917684.3437154","11847666.9588843","11348011.1817764","11562668.9086967","11508634.720105","12884369.9533872","11026014.4907824","10830340.3855257","12120855.1888856","11607283.187843","12848050.4206735","12659398.2849312","10624622.5686085","9927820.20976638","10473792.3991628","10733099.956436","9195928.14499849","9158513.55743744","9635518.76097562","9049415.97506115","9615153.40953357","9940122.7490445","10502065.3337315","10802148.6272408","11560895.2329406","11080821.9188455","11187824.0346146","8743320.82721083","8775618.01353174","9149865.85004195","8944432.42131944","9151889.74977854","9437878.66460554","9718345.22474691","10008523.3013499","10382619.7941561","10777265.3572506","11133872.5053079","11526836.7896315","11912953.5119124","12329619.5401911","12779401.2043183","13303423.5010047","13843936.2981323","14540752.3817722","15235451.4236461","14347442.5825356","14897849.3941913","15838628.3648406","16231473.3549936","17091396.611595","16977633.0937894","16966242.5132186","15975856.156667","15993618.40044","15888318.2501832","15888473.3194943",
"Serbia","SRB","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","302631.378439069","321907.733393683","346076.186918161","358997.125299544","326343.811158054","347463.062504041","372003.361661256","396103.513069127","414364.145827516","452829.104358919","479309.961107515","505776.941427652","540533.780103146","573540.486260143","560114.315266063","566481.719101697","582598.178432449","581442.42657774","601179.626506044","594407.955261959","608144.817552485","631748.041531684","648464.005396491","681325.534141704","714663.434714592","712941.639274308","775305.187373268","815341.613387693","841815.656209268",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3048.08945897772","3061.14477409647","3068.01672853518","2774.66184388439","1431.93487630452","1560.95368363369","1598.18084514759","1428.10125046687","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","12906.1939053934","13317.9068476692","13351.8616371728","13295.2202417367","13764.3285727759","14193.0415013516","14091.4323942012","16963.540172428","17010.4499949677","19299.3617600886","18659.9921752415","16404.6593100883","16616.9463900248","15705.7196436532","14497.7321851657","15532.3755415175","14309.8603024519","13561.5027580302","13481.893635899","13557.4670849037","12946.1711540217","12809.8897525287","12636.3278144647","12522.7749592631","12554.9769275146","12574.064547701","12542.6001353408","12461.0648390361","12577.6062317602","12708.5867311387","12596.2652810288","12756.463236199","12869.822011332","13581.5279457863","13711.1409855609","14257.9638792677","15143.2288429627","15313.9533103712","15878.9970345509","16023.6178478398","15897.8192359639","15875.2391907291","16008.5718497925","16495.2595261074","16976.8553446381","16927.378134882","17498.470424958","17920.0811398027","18411.8782648194","18497.8587971053","18632.4568585032","18606.2875660557","18268.5504441903","17830.8739044924",
"Suriname","SUR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","13237.3427428129","13394.970788829","13419.075566008","13647.8567009207","14021.7503019775","15177.0322285864","17487.901187745","18949.1034279146","19709.6476470456","19915.852151146","19791.3871703894","19928.1407253601","19534.3615187823","19240.7271866193","19406.4149843227","20070.977789395","22000.2606238969","24459.2627306187","26341.557306519","26497.3392620349","24310.5235556314","25984.8244126122","24799.1763689807","23698.7810500015","23053.5803004048","23238.0668193124","23113.4800982231","21434.8870112657","22803.8803724583","23399.6559271231","22108.6713145296","22529.5741872826","22428.8231101661","20784.6941698727","21281.1193581965","20892.1238693641","20656.806824173","21397.7879691844","21469.8204002607","20777.3631227442","20835.4711293158","21336.5681563581","21567.9433328088","22557.4603993807","24149.2623959011","24959.8705978071","26112.3935152283","27139.1973800351","27946.5018410377","28466.2304833264","29603.5652285379","30990.9312029789","31484.5584480507","32072.764284587","31831.0090541741","30435.1136018072","28642.7054293296","28788.9403447143","29900.2231710501","29917.4647385228","24858.0003788721","24018.3887044544","24401.7005371821","24700.485369908",
"Slovak Republic","SVK","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7535.53724373192","6432.33771312697","5998.04128771713","6088.79716748618","6441.20743739959","6797.67769445686","7232.35178131527","7646.79784169201","7947.82187827659","7931.30566602792","8034.69618016895","8311.32467116216","8689.27741424818","9173.14391293068","9659.3498477369","10298.1229364837","11172.2471056498","12378.8156636876","13057.7180798824","12328.9098519495","13144.7419867241","13478.507642287","13633.0415145114","13704.5686503825","14060.555130993","14773.0434800244","15040.8207044342","15458.7230329576","16059.510671552","16440.5423982889","15879.4922425642","16672.5059465818","17032.7384239928","17320.6405687392",
"Slovenia","SVN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12269.211540011","11170.1500778472","10575.3494368639","10901.9995521517","11496.0946355337","11965.6771892865","12356.6634885962","12998.1142583219","13453.6828033905","14161.0039106526","14637.6459645286","15084.6977500678","15594.1710578432","16046.1208989379","16734.8774068458","17340.4023246491","18278.4283769535","19445.2481069033","20095.940466508","18411.8364303228","18578.0532202015","18699.1864453346","18167.4367416422","17956.05482261","18434.9668764973","18828.2322872785","19414.9852642222","20336.6352301697","21165.6208080066","21759.1789828025","20697.3110497955","22340.2462621183","22847.6467173551","23112.2617032",
"Sweden","SWE","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","140456.435005163","147738.565621959","153183.625582351","160438.309999253","170106.417481818","174951.49015633","176917.926657161","181474.226197459","187023.153144488","195015.990066355","205711.413598322","206230.700907125","210328.342710809","218297.540703945","224626.389851415","229447.440975134","231033.469159307","226539.574430955","229837.387480955","238142.900532189","241700.120004366","242508.454116296","245396.18508148","249947.094338562","260282.069979326","265466.300839267","271977.585563576","280162.880915058","286014.812560059","291655.571717954","291595.02642591","286295.242576771","281323.35248447","273916.647483455","282665.423036428","292251.36822629","296395.271212594","305321.283074887","318309.487746772","331570.193931411","346816.636269911","350900.408724859","357444.259121443","364342.327038079","378651.166043682","387921.48730859","403732.061157392","414531.904576386","409461.890961651","388369.433183686","407992.492316695","417861.783833214","412341.819955808","413718.979219466","420521.528736782","434777.949923596","438239.418487295","443477.02625392","446903.229750254","451182.603719644","438212.528741649","462364.284451782","471458.359496826","468314.448108276",
"Eswatini","SWZ","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","9205.86634753254","10193.7686986303","10457.0952189463","11088.160643105","11394.1822475254","12599.1209632312","11958.4127721203","11703.380242215","11479.6346539673","11450.9147957748","12457.5375398454","13872.5306307914","13631.9296260161","13352.4763350394","13719.014532639","13730.5214977221","14828.6565774156","16355.7758390023","16645.617257066","18077.5500271202","21158.3058063655","20666.8178017156","20516.0540011782","20525.7516117766","21012.2086067752","22029.9727446142","22406.1071070177","22701.5018158254","22958.4086282953","23329.2383907617","23460.5228938298","23459.8315146208","24268.0407191031","25019.500244145","25756.7035478774","27145.8584215112","28616.3317513118","29712.6299805905","29795.6417737895","30123.3190487411","31123.0284020656","31665.5059703936","33192.0166917991","34261.7006417668","34346.2593650216","34861.4043473353","34967.0182858303","35400.9405153771","35961.2338723299","36639.3635330661","35730.5975073159","39162.6393663857","39041.1907595263","40622.3082335802",
"Sint Maarten (Dutch part)","SXM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67145.0289152404","69663.9799154334","74221.9380888291","72636.2124711316","69631.4174884585","68708.5365530052","66761.6484224082","67119.0372384079","62667.3831412663","57892.0429444701","63083.0432808717","53731.0557620818","55696.4871769677","60885.5238700841","62535.0404052183",
"Seychelles","SYC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","42631.1066879602","39425.5889565303","41621.7885351814","44689.729918443","46163.9630674602","44541.6372549497","49482.3310392731","48524.4324538382","50941.3498812023","49743.8171455247","52909.189456602","60069.0780451838","62338.0090346117","66950.9801187325","66599.9340912374","67145.7152004358","76511.4714156905","70285.9707321011","84653.9213129009","97186.2866842576","91390.8272833183","86785.9744452253","84489.8270401937","84070.975490635","87173.1492515104","95369.9168291337","95499.3842080972","95991.8630829647","100728.333577194","110427.190153975","118078.846156358","119732.861057085","127733.811455139","134236.181196629","127520.312647396","126268.751991926","136870.08126464","151768.110037636","152501.100880197","152334.207188161","157401.931444208","153692.576537524","150872.614454809","143606.320290888","140030.511063959","151935.761181781","162804.250591017","176352.257358908","167751.335158011","162951.257760773","165603.077865657","186181.889502636","190099.395264034","188960.446475225","193604.361912893","206212.508162151","228128.340568459","241024.405538224","250527.532502429","262005.579513444","229280.722512238","228698.125088154","217720.361534226","224800.958479791",
"Syrian Arab Republic","SYR","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","22829.4705676694","24552.704305599","29677.3117235053","26302.0769258976","27870.0467013631","27631.3847327656","24716.0549534167","25909.4186646669","26014.6637035609","29892.7688319662","28390.1488147469","29895.1170340227","36289.7840362713","31402.0305823952","38184.0966494918","42933.1186377286","46569.6904612425","44190.2065593906","46941.6141600153","45758.6997966572","50641.5697844938","52762.5226337203","52482.7999967195","51927.713403571","46337.6809781032","48950.7278582546","43542.958366991","42809.6285231582","48887.8149272434","40895.7979979719","41143.3769500772","43003.9834048399","47201.2645398751","48695.654743349","50762.2628087546","52845.6801120624","56477.7914074893","57763.4554458304","60104.8660104918","56508.4360608988","55472.2954019015","54644.8972701254","55362.7847460685","57843.8139573125","60220.5584193813","62243.8965801865","62529.9730974806","62021.624397038","62471.4684820415","65094.2721977421","66909.4923201784","67626.1077898368","50089.851721104","38822.0332407867","37288.8529536725","37343.3664608576","35395.3322282366","35103.9301603566","34948.472500762","34028.9809297336","32864.2617833737","32429.9895982844","","",
"Turks and Caicos Islands","TCA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23828.5501038422","22666.4069075154","21877.3590522117","22837.544661998","24341.0640976518","24940.2264289076","23341.4642731653","23674.8088220406","24010.2258844011","17104.7168759599","18302.1036485348","19186.3406822309","19265.2463983327",
"Chad","TCD","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","287733.575891607","286183.322435102","295720.548515648","285365.877975115","272835.831434961","269313.316336654","259597.05345983","256827.94421989","250934.17914976","263100.37661829","262714.088696224","251653.219529869","249097.453743712","223058.759208312","228996.789523664","244523.186863233","247036.918596481","248058.542365068","242604.868993219","186715.210261684","175212.855817414","177000.230947616","177847.973015652","195725.656999658","197244.210776181","237954.663428343","221527.540795911","208783.185684113","233096.412809833","236395.204826845","220435.766163057","230723.109998166","238885.578634431","196818.150700652","212011.241774986","205414.955966564","200882.226176692","205101.004875401","212010.65489359","203367.137365604","194811.450639455","210398.419860674","220527.087395876","243143.840860618","310813.433344744","350414.67216631","340416.924400233","339845.284498884","338357.100494258","340436.309329541","373611.73588095","361080.519227163","379678.376304772","387295.916414046","399499.566551406","397689.818457549","361256.555983741","338999.882274052","335519.957332028","335187.931610519","319563.685764016","305991.385911545","304924.474208126","307849.821359091",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","273078.034265104","301306.56216336","307537.78647003","317362.443372931","355344.154596743","399518.83691134","422697.589767587","428925.471361143","432443.294622724","460809.753886692","455908.969258577","441867.395048948","462605.269300181","468261.882294855","478987.057875772","479067.871814941","458290.940986103","478825.607483812","519321.530698545","480384.644485738","535502.28622324","502220.614544102","468616.637518872","428602.562543559","437631.832483204","447509.185029534","441012.847421031","430063.730345308","445010.542006952","449514.573122955","435428.154658317","419998.201405551","391886.420261947","334998.13565134","383850.584743978","395882.603648758","414745.357534782","459225.297810084","435782.776844811","433786.511125677","418348.277924022","410530.577344562","415255.28143942","431760.194162829","416455.57697014","386847.467616581","386104.747235132","370633.428853416","374749.996778621","384309.41928953","396084.974464685","408168.160168335","422745.913823709","436061.542886327","449113.801002726","461955.493790225","469604.981051652","476520.145922566","487337.309565847","499144.716813857","497059.426762909","514512.077994834","531608.752303587","552859.350003242",
"Thailand","THA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","14192.1031437721","14514.6728592298","15145.6075052862","15867.3415452926","16443.2430354093","17255.7851014228","18607.6465838998","19622.7648508537","20609.0782991406","21340.356839393","23107.8449914461","23569.8197812829","23911.4871911222","25654.8617705938","26110.2524773777","26733.0218379465","28546.9189149128","30653.0853797709","33065.8944958553","34099.9908981418","35097.5575756859","36383.5633381023","37549.0186778543","38855.5107486424","40290.8338793672","41364.7173669936","42851.5739542906","46092.5827329508","51306.4558017254","56593.5287189067","61883.166846556","66135.7266421229","70428.2516646756","75135.3648383426","79989.4079526688","85298.9341122939","88943.1575867677","85390.6733641686","77906.0829926308","80558.2549658246","83314.8092660072","85394.5832304005","89837.2192459412","95471.7137372124","100646.235591629","104048.138780481","108396.659957984","113420.711710762","114518.634595508","112913.676646889","120584.98658183","120815.240282727","128733.47656969","131392.220269099","131960.599787799","135450.710246508","139483.292578897","144713.698099142","150337.908656309","153129.456606288","143527.117145774","145522.492858804","148906.879406302","151490.25409422",
"Tajikistan","TJK","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","929.918714293745","934.848646838316","895.991907474951","989.773393045517","896.553047946064","865.920197273462","784.395711827246","547.084407079796","452.43539217665","350.779213551774","301.39985764446","246.09821724435","246.901628868335","258.341022657044","266.480552348994","284.823939047964","305.498337444861","331.613152739594","360.878439419635","390.515885128574","408.986779754212","429.661985397774","454.736463278083","481.534486329475","490.66998670165","512.061016201073","538.435678465999","566.337325181219","594.773474456807","620.161720360475","642.240677949002","670.719451142067","702.227555241849","738.825698401382","775.748042492864","792.381533796762","848.474010016755","897.687250817284","953.912513605946",
"Turkmenistan","TKM","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","3589.39700061303","3878.12465426611","3614.46669886502","4763.24401025945","4423.20153268815","3661.03771703577","3618.87318941052","2919.43161892816","2649.24347404536","2777.7997825204","2425.83576400793","2558.29455240722","2934.35229641604","3048.73921348738","3135.90050169425","3101.22886557218","3162.21173493188","3278.44757616096","3655.71480471368","4000.97427770407","4380.78892808485","4950.68629275249","5170.68460518009","5553.12412561195","6259.12458021743","6829.20824111022","7388.5213651925","8001.23524849766","8368.69548946307","8732.88535298517","9144.97042163682","9557.14059830511","10005.2389898708","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","635.052579205487","689.854754225966","751.266165011221","815.984493887639","861.179031835923","905.134850078379","963.224524078498","987.413910129421","954.013929821649","607.806228977489","947.998315041669","1084.92498888579","993.681559387845","954.080246374044","938.386070028298","943.13921303026","881.358967346496","948.19210447319","1032.22353884089","1112.99303639469","1191.20007055672","1234.40514440563","1266.30218093728","1278.77233536079","1309.72147903075","1322.9291772439","1346.55044007572","1284.61843497006","1256.90397790537","1528.64629134718","1986.88394955365","2059.31547335159","1611.4687585738","1360.51182365613",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","4852.72737542077","5078.35088227708","5176.35412482857","5264.11397497475","5607.45170934007","5724.89791343044","5876.81400073928","5734.01491356865","5730.62685796766","5593.70078205557","5935.51964448036","5935.4886157566","6143.00245245849","6431.78550300308","6889.36355361733","6998.4929387694","7051.53092650361","7176.0762953534","7395.73944421565","7415.37089558785","7648.12130607499","7973.01645408655","8109.69351594675","7867.02559122587","7828.90289966204","7776.2623599209","7764.58579493239","8111.05468896121","7674.13760919883","7718.58115344142","8227.38660545855","8303.51714386709","8361.57308407026","8567.40944985276","8708.97551874258","9317.68000227043","9653.92116871413","9701.59771754636","9788.66328095968","9808.1783115131","9477.83845986964","9214.09721312396","",
"South Asia (IDA & IBRD)","TSA","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","GDP per capita (constant LCU)","NY.GDP.PCAP.KN","29697.0084208613","33162.2739310173","33434.3406960031","34673.3944230431","36676.0106930268","36331.3416876512","37238.2404129434","37478.6845882674","38943.5235656955","39559.5978212666","40533.0419106271","40494.4504314439","42289.6620942498","42423.4670185853","43457.6353020453","43525.6301795891","45720.1553091891","49245.0719584947","53442.7230972242","54582.7993679819","59424.0782079564","61336.8241613029","62872.424298702","55715.8593914485","51914.4827731153","49152.0205586834","46892.0424237691","44205.1863108453","42022.3288583864","41289.5235446303","41571.5309715298","42539.4045245976","46494.8854999837","45881.4035676142","47247.184363217","48806.1542014127","52064.8027993793","55780.3860045472","60111.603527067","64715.6978229368","68915.038098548","71446.4746254763","76693.1629672116","87276.6436062851","93687.4772622416","98930.083888757","111358.806436689","115984.047424254","119234.128947166","113315.260374924","116325.095582771","115188.462345601","122870.179889637","126295.659766688","130264.624677992","128409.532611457","118004.270517855","111634.255823217","109036.859884536","108333.127954446","98616.0846742773","97112.2350086487","98205.2971697743","100016.482761182",
